waktu,id,username,teks,tweet_casefolding,tweet_cleansing,tweet_token,tweet_stopword,tweet_normalization,tweet_stemming,clean_data,polarity_score,polarity
########,1.57e+18,Nazan Faujan,SMK Telkom Sidoarjo memberikan pelatihan teknologi informasi dan komunikasi kepada puluhan penyandang disabilitas supaya mereka bisa berkembang dengan potensi yang dimiliki masing2,smk telkom sidoarjo memberikan pelatihan teknologi informasi dan komunikasi kepada puluhan penyandang disabilitas supaya mereka bisa berkembang dengan potensi yang dimiliki masing2,smk telkom sidoarjo memberikan pelatihan teknologi informasi dan komunikasi kepada puluhan penyandang disabilitas supaya mereka bisa berkembang dengan potensi yang dimiliki masing,"['smk', 'telkom', 'sidoarjo', 'memberikan', 'pelatihan', 'teknologi', 'informasi', 'dan', 'komunikasi', 'kepada', 'puluhan', 'penyandang', 'disabilitas', 'supaya', 'mereka', 'bisa', 'berkembang', 'dengan', 'potensi', 'yang', 'dimiliki', 'masing']","['smk', 'telkom', 'sidoarjo', 'pelatihan', 'teknologi', 'informasi', 'komunikasi', 'puluhan', 'penyandang', 'disabilitas', 'berkembang', 'potensi', 'dimiliki']","['smk', 'telkom', 'sidoarjo', 'pelatihan', 'teknologi', 'informasi', 'komunikasi', 'puluhan', 'penyandang', 'disabilitas', 'berkembang', 'potensi', 'dimiliki']","['smk', 'telkom', 'sidoarjo', 'latih', 'teknologi', 'informasi', 'komunikasi', 'puluh', 'sandang', 'disabilitas', 'kembang', 'potensi', 'milik']",smk telkom sidoarjo latih teknologi informasi komunikasi puluh sandang disabilitas kembang potensi milik,8,1
########,1.57e+18,Sarina Arita,"PAstinya niih, Telkom Indonesia melalui Yayasan Pendidikan Telkom berharap penguasaan teknologi informasi dapat membuat penyandang disabilitas kian berdaya","pastinya niih, telkom indonesia melalui yayasan pendidikan telkom berharap penguasaan teknologi informasi dapat membuat penyandang disabilitas kian berdaya",pastinya niih telkom indonesia melalui yayasan pendidikan telkom berharap penguasaan teknologi informasi dapat membuat penyandang disabilitas kian berdaya,"['pastinya', 'niih', 'telkom', 'indonesia', 'melalui', 'yayasan', 'pendidikan', 'telkom', 'berharap', 'penguasaan', 'teknologi', 'informasi', 'dapat', 'membuat', 'penyandang', 'disabilitas', 'kian', 'berdaya']","['pastinya', 'niih', 'telkom', 'indonesia', 'yayasan', 'pendidikan', 'telkom', 'berharap', 'penguasaan', 'teknologi', 'informasi', 'penyandang', 'disabilitas', 'kian', 'berdaya']","['pastinya', 'nih', 'telkom', 'indonesia', 'yayasan', 'pendidikan', 'telkom', 'berharap', 'penguasaan', 'teknologi', 'informasi', 'penyandang', 'disabilitas', 'kian', 'berdaya']","['pasti', 'nih', 'telkom', 'indonesia', 'yayasan', 'didik', 'telkom', 'harap', 'kuasa', 'teknologi', 'informasi', 'sandang', 'disabilitas', 'kian', 'daya']",pasti nih telkom indonesia yayasan didik telkom harap kuasa teknologi informasi sandang disabilitas kian daya,9,1
########,1.57e+18,Sarina Arita,SMK Telkom Sidoarjo memberikan pelatihan teknologi informasi dan komunikasi (TIK) kepada puluhan penyandang disabilitas supaya mereka bisa berkembang dengan potensi yang dimiliki.,smk telkom sidoarjo memberikan pelatihan teknologi informasi dan komunikasi (tik) kepada puluhan penyandang disabilitas supaya mereka bisa berkembang dengan potensi yang dimiliki.,smk telkom sidoarjo memberikan pelatihan teknologi informasi dan komunikasi tik kepada puluhan penyandang disabilitas supaya mereka bisa berkembang dengan potensi yang dimiliki,"['smk', 'telkom', 'sidoarjo', 'memberikan', 'pelatihan', 'teknologi', 'informasi', 'dan', 'komunikasi', 'tik', 'kepada', 'puluhan', 'penyandang', 'disabilitas', 'supaya', 'mereka', 'bisa', 'berkembang', 'dengan', 'potensi', 'yang', 'dimiliki']","['smk', 'telkom', 'sidoarjo', 'pelatihan', 'teknologi', 'informasi', 'komunikasi', 'puluhan', 'penyandang', 'disabilitas', 'berkembang', 'potensi', 'dimiliki']","['smk', 'telkom', 'sidoarjo', 'pelatihan', 'teknologi', 'informasi', 'komunikasi', 'puluhan', 'penyandang', 'disabilitas', 'berkembang', 'potensi', 'dimiliki']","['smk', 'telkom', 'sidoarjo', 'latih', 'teknologi', 'informasi', 'komunikasi', 'puluh', 'sandang', 'disabilitas', 'kembang', 'potensi', 'milik']",smk telkom sidoarjo latih teknologi informasi komunikasi puluh sandang disabilitas kembang potensi milik,8,1
########,1.57e+18,DPU BMCK-Jateng #JalanCantik #JatengGayeng,Tata cara memperoleh informasi bagi penyandang disabilitas Dinas PU Bina Marga dan Cipta Karya Provinsi Jawa Tengah,tata cara memperoleh informasi bagi penyandang disabilitas dinas pu bina marga dan cipta karya provinsi jawa tengah,tata cara memperoleh informasi bagi penyandang disabilitas dinas pu bina marga dan cipta karya provinsi jawa tengah,"['tata', 'cara', 'memperoleh', 'informasi', 'bagi', 'penyandang', 'disabilitas', 'dinas', 'pu', 'bina', 'marga', 'dan', 'cipta', 'karya', 'provinsi', 'jawa', 'tengah']","['tata', 'memperoleh', 'informasi', 'penyandang', 'disabilitas', 'dinas', 'pu', 'bina', 'marga', 'cipta', 'karya', 'provinsi', 'jawa']","['tata', 'memperoleh', 'informasi', 'penyandang', 'disabilitas', 'dinas', 'pu', 'bina', 'marga', 'cipta', 'karya', 'provinsi', 'jawa']","['tata', 'oleh', 'informasi', 'sandang', 'disabilitas', 'dinas', 'pu', 'bina', 'marga', 'cipta', 'karya', 'provinsi', 'jawa']",tata oleh informasi sandang disabilitas dinas pu bina marga cipta karya provinsi jawa,4,1
########,1.57e+18,PPID PPATK,"Halo Sobat PPID PPATK! Kini hadi fitur layanan inklusi pada portal PPID PPATK. Di tingkat individual, perlu lebih banyak penyandang disabilitas yang terlibat dalam pengaksesan informasi publik.","halo sobat ppid ppatk! kini hadi fitur layanan inklusi pada portal ppid ppatk. di tingkat individual, perlu lebih banyak penyandang disabilitas yang terlibat dalam pengaksesan informasi publik.",halo sobat ppid ppatk kini hadi fitur layanan inklusi pada portal ppid ppatk di tingkat individual perlu lebih banyak penyandang disabilitas yang terlibat dalam pengaksesan informasi publik,"['halo', 'sobat', 'ppid', 'ppatk', 'kini', 'hadi', 'fitur', 'layanan', 'inklusi', 'pada', 'portal', 'ppid', 'ppatk', 'di', 'tingkat', 'individual', 'perlu', 'lebih', 'banyak', 'penyandang', 'disabilitas', 'yang', 'terlibat', 'dalam', 'pengaksesan', 'informasi', 'publik']","['sobat', 'hadi', 'fitur', 'layanan', 'inklusi', 'portal', 'tingkat', 'individual', 'penyandang', 'disabilitas', 'terlibat', 'pengaksesan', 'informasi', 'publik']","['sobat', 'hadi', 'fitur', 'layanan', 'inklusi', 'portal', 'tingkat', 'individual', 'penyandang', 'disabilitas', 'terlibat', 'pengaksesan', 'informasi', 'publik']","['sobat', 'had', 'fitur', 'layan', 'inklusi', 'portal', 'tingkat', 'individual', 'sandang', 'disabilitas', 'libat', 'akses', 'informasi', 'publik']",sobat had fitur layan inklusi portal tingkat individual sandang disabilitas libat akses informasi publik,7,1
########,1.57e+18,polsek winong,"Sahabat Polres Pati, kali ini kita baerbagi informasi tentang pembuatan SIM . Apa aja sih? simak baik-baik ya.. 1. Bagi masyarakat disabilitas tunarungu, pemohon dapat dilayani melalui loket pendaftaran SIM A atau C; 2. Sedangkan bagi masyarakat disabilitas lainnya","sahabat polres pati, kali ini kita baerbagi informasi tentang pembuatan sim . apa aja sih? simak baik-baik ya.. 1. bagi masyarakat disabilitas tunarungu, pemohon dapat dilayani melalui loket pendaftaran sim a atau c; 2. sedangkan bagi masyarakat disabilitas lainnya",sahabat polres pati kali ini kita baerbagi informasi tentang pembuatan sim apa aja sih simak baikbaik ya bagi masyarakat disabilitas tunarungu pemohon dapat dilayani melalui loket pendaftaran sim atau sedangkan bagi masyarakat disabilitas lainnya,"['sahabat', 'polres', 'pati', 'kali', 'ini', 'kita', 'baerbagi', 'informasi', 'tentang', 'pembuatan', 'sim', 'apa', 'aja', 'sih', 'simak', 'baikbaik', 'ya', 'bagi', 'masyarakat', 'disabilitas', 'tunarungu', 'pemohon', 'dapat', 'dilayani', 'melalui', 'loket', 'pendaftaran', 'sim', 'atau', 'sedangkan', 'bagi', 'masyarakat', 'disabilitas', 'lainnya']","['sahabat', 'polres', 'pati', 'baerbagi', 'informasi', 'pembuatan', 'sim', 'simak', 'baikbaik', 'masyarakat', 'disabilitas', 'tunarungu', 'pemohon', 'dilayani', 'loket', 'pendaftaran', 'sim', 'masyarakat', 'disabilitas']","['sahabat', 'polres', 'pati', 'berbagi', 'informasi', 'pembuatan', 'sim', 'simak', 'baik baik', 'masyarakat', 'disabilitas', 'tunarungu', 'pemohon', 'dilayani', 'loket', 'pendaftaran', 'sim', 'masyarakat', 'disabilitas']","['sahabat', 'polres', 'pati', 'bagi', 'informasi', 'buat', 'sim', 'simak', 'baik baik', 'masyarakat', 'disabilitas', 'tunarungu', 'mohon', 'layan', 'loket', 'daftar', 'sim', 'masyarakat', 'disabilitas']",sahabat polres pati bagi informasi buat sim simak baik baik masyarakat disabilitas tunarungu mohon layan loket daftar sim masyarakat disabilitas,4,1
########,1.57e+18,Polsek Margoyoso,"Sahabat Polres Pati, kali ini kita baerbagi informasi tentang pembuatan SIM . Apa aja sih? simak baik-baik ya.. 1. Bagi masyarakat disabilitas tunarungu, pemohon dapat dilayani melalui loket pendaftaran SIM A atau C; 2. Sedangkan bagi masyarakat disabilitas lainnya","sahabat polres pati, kali ini kita baerbagi informasi tentang pembuatan sim . apa aja sih? simak baik-baik ya.. 1. bagi masyarakat disabilitas tunarungu, pemohon dapat dilayani melalui loket pendaftaran sim a atau c; 2. sedangkan bagi masyarakat disabilitas lainnya",sahabat polres pati kali ini kita baerbagi informasi tentang pembuatan sim apa aja sih simak baikbaik ya bagi masyarakat disabilitas tunarungu pemohon dapat dilayani melalui loket pendaftaran sim atau sedangkan bagi masyarakat disabilitas lainnya,"['sahabat', 'polres', 'pati', 'kali', 'ini', 'kita', 'baerbagi', 'informasi', 'tentang', 'pembuatan', 'sim', 'apa', 'aja', 'sih', 'simak', 'baikbaik', 'ya', 'bagi', 'masyarakat', 'disabilitas', 'tunarungu', 'pemohon', 'dapat', 'dilayani', 'melalui', 'loket', 'pendaftaran', 'sim', 'atau', 'sedangkan', 'bagi', 'masyarakat', 'disabilitas', 'lainnya']","['sahabat', 'polres', 'pati', 'baerbagi', 'informasi', 'pembuatan', 'sim', 'simak', 'baikbaik', 'masyarakat', 'disabilitas', 'tunarungu', 'pemohon', 'dilayani', 'loket', 'pendaftaran', 'sim', 'masyarakat', 'disabilitas']","['sahabat', 'polres', 'pati', 'berbagi', 'informasi', 'pembuatan', 'sim', 'simak', 'baik baik', 'masyarakat', 'disabilitas', 'tunarungu', 'pemohon', 'dilayani', 'loket', 'pendaftaran', 'sim', 'masyarakat', 'disabilitas']","['sahabat', 'polres', 'pati', 'bagi', 'informasi', 'buat', 'sim', 'simak', 'baik baik', 'masyarakat', 'disabilitas', 'tunarungu', 'mohon', 'layan', 'loket', 'daftar', 'sim', 'masyarakat', 'disabilitas']",sahabat polres pati bagi informasi buat sim simak baik baik masyarakat disabilitas tunarungu mohon layan loket daftar sim masyarakat disabilitas,4,1
########,1.57e+18,juremi calvin,"Sahabat Polres Pati, kali ini kita baerbagi informasi tentang pembuatan SIM . Apa aja sih? simak baik-baik ya.. 1. Bagi masyarakat disabilitas tunarungu, pemohon dapat dilayani melalui loket pendaftaran SIM A atau C; 2. Sedangkan bagi masyarakat disabilitas lainnya","sahabat polres pati, kali ini kita baerbagi informasi tentang pembuatan sim . apa aja sih? simak baik-baik ya.. 1. bagi masyarakat disabilitas tunarungu, pemohon dapat dilayani melalui loket pendaftaran sim a atau c; 2. sedangkan bagi masyarakat disabilitas lainnya",sahabat polres pati kali ini kita baerbagi informasi tentang pembuatan sim apa aja sih simak baikbaik ya bagi masyarakat disabilitas tunarungu pemohon dapat dilayani melalui loket pendaftaran sim atau sedangkan bagi masyarakat disabilitas lainnya,"['sahabat', 'polres', 'pati', 'kali', 'ini', 'kita', 'baerbagi', 'informasi', 'tentang', 'pembuatan', 'sim', 'apa', 'aja', 'sih', 'simak', 'baikbaik', 'ya', 'bagi', 'masyarakat', 'disabilitas', 'tunarungu', 'pemohon', 'dapat', 'dilayani', 'melalui', 'loket', 'pendaftaran', 'sim', 'atau', 'sedangkan', 'bagi', 'masyarakat', 'disabilitas', 'lainnya']","['sahabat', 'polres', 'pati', 'baerbagi', 'informasi', 'pembuatan', 'sim', 'simak', 'baikbaik', 'masyarakat', 'disabilitas', 'tunarungu', 'pemohon', 'dilayani', 'loket', 'pendaftaran', 'sim', 'masyarakat', 'disabilitas']","['sahabat', 'polres', 'pati', 'berbagi', 'informasi', 'pembuatan', 'sim', 'simak', 'baik baik', 'masyarakat', 'disabilitas', 'tunarungu', 'pemohon', 'dilayani', 'loket', 'pendaftaran', 'sim', 'masyarakat', 'disabilitas']","['sahabat', 'polres', 'pati', 'bagi', 'informasi', 'buat', 'sim', 'simak', 'baik baik', 'masyarakat', 'disabilitas', 'tunarungu', 'mohon', 'layan', 'loket', 'daftar', 'sim', 'masyarakat', 'disabilitas']",sahabat polres pati bagi informasi buat sim simak baik baik masyarakat disabilitas tunarungu mohon layan loket daftar sim masyarakat disabilitas,4,1
########,1.57e+18,POLSEK JUWANA,"Sahabat Polres Pati, kali ini kita baerbagi informasi tentang pembuatan SIM . Apa aja sih? simak baik-baik ya.. 1. Bagi masyarakat disabilitas tunarungu, pemohon dapat dilayani melalui loket pendaftaran SIM A atau C; 2. Sedangkan bagi masyarakat disabilitas lainnya","sahabat polres pati, kali ini kita baerbagi informasi tentang pembuatan sim . apa aja sih? simak baik-baik ya.. 1. bagi masyarakat disabilitas tunarungu, pemohon dapat dilayani melalui loket pendaftaran sim a atau c; 2. sedangkan bagi masyarakat disabilitas lainnya",sahabat polres pati kali ini kita baerbagi informasi tentang pembuatan sim apa aja sih simak baikbaik ya bagi masyarakat disabilitas tunarungu pemohon dapat dilayani melalui loket pendaftaran sim atau sedangkan bagi masyarakat disabilitas lainnya,"['sahabat', 'polres', 'pati', 'kali', 'ini', 'kita', 'baerbagi', 'informasi', 'tentang', 'pembuatan', 'sim', 'apa', 'aja', 'sih', 'simak', 'baikbaik', 'ya', 'bagi', 'masyarakat', 'disabilitas', 'tunarungu', 'pemohon', 'dapat', 'dilayani', 'melalui', 'loket', 'pendaftaran', 'sim', 'atau', 'sedangkan', 'bagi', 'masyarakat', 'disabilitas', 'lainnya']","['sahabat', 'polres', 'pati', 'baerbagi', 'informasi', 'pembuatan', 'sim', 'simak', 'baikbaik', 'masyarakat', 'disabilitas', 'tunarungu', 'pemohon', 'dilayani', 'loket', 'pendaftaran', 'sim', 'masyarakat', 'disabilitas']","['sahabat', 'polres', 'pati', 'berbagi', 'informasi', 'pembuatan', 'sim', 'simak', 'baik baik', 'masyarakat', 'disabilitas', 'tunarungu', 'pemohon', 'dilayani', 'loket', 'pendaftaran', 'sim', 'masyarakat', 'disabilitas']","['sahabat', 'polres', 'pati', 'bagi', 'informasi', 'buat', 'sim', 'simak', 'baik baik', 'masyarakat', 'disabilitas', 'tunarungu', 'mohon', 'layan', 'loket', 'daftar', 'sim', 'masyarakat', 'disabilitas']",sahabat polres pati bagi informasi buat sim simak baik baik masyarakat disabilitas tunarungu mohon layan loket daftar sim masyarakat disabilitas,4,1
########,1.57e+18,Polsek Tambakromo,"Sahabat Polres Pati, kali ini kita baerbagi informasi tentang pembuatan SIM . Apa aja sih? simak baik-baik ya.. 1. Bagi masyarakat disabilitas tunarungu, pemohon dapat dilayani melalui loket pendaftaran SIM A atau C; 2. Sedangkan bagi masyarakat disabilitas lainnya","sahabat polres pati, kali ini kita baerbagi informasi tentang pembuatan sim . apa aja sih? simak baik-baik ya.. 1. bagi masyarakat disabilitas tunarungu, pemohon dapat dilayani melalui loket pendaftaran sim a atau c; 2. sedangkan bagi masyarakat disabilitas lainnya",sahabat polres pati kali ini kita baerbagi informasi tentang pembuatan sim apa aja sih simak baikbaik ya bagi masyarakat disabilitas tunarungu pemohon dapat dilayani melalui loket pendaftaran sim atau sedangkan bagi masyarakat disabilitas lainnya,"['sahabat', 'polres', 'pati', 'kali', 'ini', 'kita', 'baerbagi', 'informasi', 'tentang', 'pembuatan', 'sim', 'apa', 'aja', 'sih', 'simak', 'baikbaik', 'ya', 'bagi', 'masyarakat', 'disabilitas', 'tunarungu', 'pemohon', 'dapat', 'dilayani', 'melalui', 'loket', 'pendaftaran', 'sim', 'atau', 'sedangkan', 'bagi', 'masyarakat', 'disabilitas', 'lainnya']","['sahabat', 'polres', 'pati', 'baerbagi', 'informasi', 'pembuatan', 'sim', 'simak', 'baikbaik', 'masyarakat', 'disabilitas', 'tunarungu', 'pemohon', 'dilayani', 'loket', 'pendaftaran', 'sim', 'masyarakat', 'disabilitas']","['sahabat', 'polres', 'pati', 'berbagi', 'informasi', 'pembuatan', 'sim', 'simak', 'baik baik', 'masyarakat', 'disabilitas', 'tunarungu', 'pemohon', 'dilayani', 'loket', 'pendaftaran', 'sim', 'masyarakat', 'disabilitas']","['sahabat', 'polres', 'pati', 'bagi', 'informasi', 'buat', 'sim', 'simak', 'baik baik', 'masyarakat', 'disabilitas', 'tunarungu', 'mohon', 'layan', 'loket', 'daftar', 'sim', 'masyarakat', 'disabilitas']",sahabat polres pati bagi informasi buat sim simak baik baik masyarakat disabilitas tunarungu mohon layan loket daftar sim masyarakat disabilitas,4,1
########,1.57e+18,Pemkot Adm. Jakarta Pusat,"Regsosek merupakan pendataan seluruh penduduk yang mencakup seluruh profil dan kondisi sosial ekonomi, mulai dari kondisi demografi, perumahan, keadaan disabilitas seseorang, kepemilikan aset, hingga informasi geospasial.","regsosek merupakan pendataan seluruh penduduk yang mencakup seluruh profil dan kondisi sosial ekonomi, mulai dari kondisi demografi, perumahan, keadaan disabilitas seseorang, kepemilikan aset, hingga informasi geospasial.",regsosek merupakan pendataan seluruh penduduk yang mencakup seluruh profil dan kondisi sosial ekonomi mulai dari kondisi demografi perumahan keadaan disabilitas seseorang kepemilikan aset hingga informasi geospasial,"['regsosek', 'merupakan', 'pendataan', 'seluruh', 'penduduk', 'yang', 'mencakup', 'seluruh', 'profil', 'dan', 'kondisi', 'sosial', 'ekonomi', 'mulai', 'dari', 'kondisi', 'demografi', 'perumahan', 'keadaan', 'disabilitas', 'seseorang', 'kepemilikan', 'aset', 'hingga', 'informasi', 'geospasial']","['regsosek', 'pendataan', 'penduduk', 'mencakup', 'profil', 'kondisi', 'sosial', 'ekonomi', 'kondisi', 'demografi', 'perumahan', 'disabilitas', 'kepemilikan', 'aset', 'informasi', 'geospasial']","['regsosek', 'pendataan', 'penduduk', 'mencakup', 'profil', 'kondisi', 'sosial', 'ekonomi', 'kondisi', 'demografi', 'perumahan', 'disabilitas', 'kepemilikan', 'aset', 'informasi', 'geospasial']","['regsosek', 'data', 'duduk', 'cakup', 'profil', 'kondisi', 'sosial', 'ekonomi', 'kondisi', 'demografi', 'rumah', 'disabilitas', 'milik', 'aset', 'informasi', 'geospasial']",regsosek data duduk cakup profil kondisi sosial ekonomi kondisi demografi rumah disabilitas milik aset informasi geospasial,4,1
########,1.57e+18,Presidensi G20 Indonesia,"Pertemuan ini membahas beberapa hal, diantaranya yaitu: 1. Indikator penilaian implementasi keberpihakan kepada penyadang disabilitas terkait akses informasi pasar kerja yang inklusif, 2. Menciptakan lapangan kerja yang berkelanjutan, terutama kepada UMKM dan informal","pertemuan ini membahas beberapa hal, diantaranya yaitu: 1. indikator penilaian implementasi keberpihakan kepada penyadang disabilitas terkait akses informasi pasar kerja yang inklusif, 2. menciptakan lapangan kerja yang berkelanjutan, terutama kepada umkm dan informal",pertemuan ini membahas beberapa hal diantaranya yaitu indikator penilaian implementasi keberpihakan kepada penyadang disabilitas terkait akses informasi pasar kerja yang inklusif menciptakan lapangan kerja yang berkelanjutan terutama kepada umkm dan informal,"['pertemuan', 'ini', 'membahas', 'beberapa', 'hal', 'diantaranya', 'yaitu', 'indikator', 'penilaian', 'implementasi', 'keberpihakan', 'kepada', 'penyadang', 'disabilitas', 'terkait', 'akses', 'informasi', 'pasar', 'kerja', 'yang', 'inklusif', 'menciptakan', 'lapangan', 'kerja', 'yang', 'berkelanjutan', 'terutama', 'kepada', 'umkm', 'dan', 'informal']","['pertemuan', 'membahas', 'indikator', 'penilaian', 'implementasi', 'keberpihakan', 'penyadang', 'disabilitas', 'terkait', 'akses', 'informasi', 'pasar', 'inklusif', 'menciptakan', 'lapangan', 'berkelanjutan', 'umkm', 'informal']","['pertemuan', 'membahas', 'indikator', 'penilaian', 'implementasi', 'keberpihakan', 'penyadang', 'disabilitas', 'terkait', 'akses', 'informasi', 'pasar', 'inklusif', 'menciptakan', 'lapangan', 'berkelanjutan', 'umkm', 'informal']","['temu', 'bahas', 'indikator', 'nilai', 'implementasi', 'pihak', 'sadang', 'disabilitas', 'kait', 'akses', 'informasi', 'pasar', 'inklusif', 'cipta', 'lapang', 'lanjut', 'umkm', 'informal']",temu bahas indikator nilai implementasi pihak sadang disabilitas kait akses informasi pasar inklusif cipta lapang lanjut umkm informal,5,1
########,1.57e+18,saf,"Pertemuan ini membahas beberapa hal, diantaranya yaitu: 1. Indikator penilaian implementasi keberpihakan kepada penyadang disabilitas terkait akses informasi pasar kerja yang inklusif, 2. Menciptakan lapangan kerja yang berkelanjutan, terutama kepada UMKM dan informal","pertemuan ini membahas beberapa hal, diantaranya yaitu: 1. indikator penilaian implementasi keberpihakan kepada penyadang disabilitas terkait akses informasi pasar kerja yang inklusif, 2. menciptakan lapangan kerja yang berkelanjutan, terutama kepada umkm dan informal",pertemuan ini membahas beberapa hal diantaranya yaitu indikator penilaian implementasi keberpihakan kepada penyadang disabilitas terkait akses informasi pasar kerja yang inklusif menciptakan lapangan kerja yang berkelanjutan terutama kepada umkm dan informal,"['pertemuan', 'ini', 'membahas', 'beberapa', 'hal', 'diantaranya', 'yaitu', 'indikator', 'penilaian', 'implementasi', 'keberpihakan', 'kepada', 'penyadang', 'disabilitas', 'terkait', 'akses', 'informasi', 'pasar', 'kerja', 'yang', 'inklusif', 'menciptakan', 'lapangan', 'kerja', 'yang', 'berkelanjutan', 'terutama', 'kepada', 'umkm', 'dan', 'informal']","['pertemuan', 'membahas', 'indikator', 'penilaian', 'implementasi', 'keberpihakan', 'penyadang', 'disabilitas', 'terkait', 'akses', 'informasi', 'pasar', 'inklusif', 'menciptakan', 'lapangan', 'berkelanjutan', 'umkm', 'informal']","['pertemuan', 'membahas', 'indikator', 'penilaian', 'implementasi', 'keberpihakan', 'penyadang', 'disabilitas', 'terkait', 'akses', 'informasi', 'pasar', 'inklusif', 'menciptakan', 'lapangan', 'berkelanjutan', 'umkm', 'informal']","['temu', 'bahas', 'indikator', 'nilai', 'implementasi', 'pihak', 'sadang', 'disabilitas', 'kait', 'akses', 'informasi', 'pasar', 'inklusif', 'cipta', 'lapang', 'lanjut', 'umkm', 'informal']",temu bahas indikator nilai implementasi pihak sadang disabilitas kait akses informasi pasar inklusif cipta lapang lanjut umkm informal,5,1
########,1.57e+18,Kementerian Ketenagakerjaan RI,Pertemuan ini membahas indikator penilaian implementasi keberpihakan kepada penyadang disabilitas terkait akses informasi pasar kerja yang inklusif,pertemuan ini membahas indikator penilaian implementasi keberpihakan kepada penyadang disabilitas terkait akses informasi pasar kerja yang inklusif,pertemuan ini membahas indikator penilaian implementasi keberpihakan kepada penyadang disabilitas terkait akses informasi pasar kerja yang inklusif,"['pertemuan', 'ini', 'membahas', 'indikator', 'penilaian', 'implementasi', 'keberpihakan', 'kepada', 'penyadang', 'disabilitas', 'terkait', 'akses', 'informasi', 'pasar', 'kerja', 'yang', 'inklusif']","['pertemuan', 'membahas', 'indikator', 'penilaian', 'implementasi', 'keberpihakan', 'penyadang', 'disabilitas', 'terkait', 'akses', 'informasi', 'pasar', 'inklusif']","['pertemuan', 'membahas', 'indikator', 'penilaian', 'implementasi', 'keberpihakan', 'penyadang', 'disabilitas', 'terkait', 'akses', 'informasi', 'pasar', 'inklusif']","['temu', 'bahas', 'indikator', 'nilai', 'implementasi', 'pihak', 'sadang', 'disabilitas', 'kait', 'akses', 'informasi', 'pasar', 'inklusif']",temu bahas indikator nilai implementasi pihak sadang disabilitas kait akses informasi pasar inklusif,5,1
########,1.57e+18,SRI R,Setuju saya terakhir Juli 2022 ke Jakarta ter kagum2 armada Bus Trans Jkt banyakk trmsuk Bus Listrik mrt krl rute lengkap nunggu gk lama trotoar ramah difabel gak kalah sm Singapura makanya Jatim khususnya Sby studi banding ke Jkt saja gk usah jauh2lah agar irit anggaran,setuju saya terakhir juli 2022 ke jakarta ter kagum2 armada bus trans jkt banyakk trmsuk bus listrik mrt krl rute lengkap nunggu gk lama trotoar ramah difabel gak kalah sm singapura makanya jatim khususnya sby studi banding ke jkt saja gk usah jauh2lah agar irit anggaran,setuju saya terakhir juli ke jakarta ter kagum armada bus trans jkt banyakk trmsuk bus listrik mrt krl rute lengkap nunggu gk lama trotoar ramah difabel gak kalah sm singapura makanya jatim khususnya sby studi banding ke jkt saja gk usah jauh lah agar irit anggaran,"['setuju', 'saya', 'terakhir', 'juli', 'ke', 'jakarta', 'ter', 'kagum', 'armada', 'bus', 'trans', 'jkt', 'banyakk', 'trmsuk', 'bus', 'listrik', 'mrt', 'krl', 'rute', 'lengkap', 'nunggu', 'gk', 'lama', 'trotoar', 'ramah', 'difabel', 'gak', 'kalah', 'sm', 'singapura', 'makanya', 'jatim', 'khususnya', 'sby', 'studi', 'banding', 'ke', 'jkt', 'saja', 'gk', 'usah', 'jauh', 'lah', 'agar', 'irit', 'anggaran']","['setuju', 'juli', 'jakarta', 'kagum', 'armada', 'bus', 'trans', 'jkt', 'banyakk', 'trmsuk', 'bus', 'listrik', 'rute', 'lengkap', 'nunggu', 'trotoar', 'ramah', 'difabel', 'gak', 'kalah', 'singapura', 'jatim', 'sby', 'studi', 'banding', 'jkt', 'irit', 'anggaran']","['setuju', 'juli', 'jakarta', 'kagum', 'armada', 'bus', 'trans', 'jkt', 'banyak', 'termasuk', 'bus', 'listrik', 'rute', 'lengkap', 'tunggu', 'trotoar', 'ramah', 'difabel', 'tidak', 'kalah', 'singapura', 'jatim', 'sby', 'studi', 'banding', 'jkt', 'irit', 'anggaran']","['tuju', 'juli', 'jakarta', 'kagum', 'armada', 'bus', 'trans', 'jkt', 'banyak', 'masuk', 'bus', 'listrik', 'rute', 'lengkap', 'tunggu', 'trotoar', 'ramah', 'difabel', 'tidak', 'kalah', 'singapura', 'jatim', 'sby', 'studi', 'banding', 'jkt', 'irit', 'anggar']",tuju juli jakarta kagum armada bus trans jkt banyak masuk bus listrik rute lengkap tunggu trotoar ramah difabel tidak kalah singapura jatim sby studi banding jkt irit anggar,-2,0
